77,I,420400080,00140,1982,F,CHAROLA (ESTANTE),1982-11-24,"CHAROLA (ESTANTE).- METALICA, PARA ESTANTERIA, MEDIDAS: 0.91 X 0.45 MTS.",000004,2970,1982-11-24,0.40,CD,MA,1. BUENO,S,1,2013-07-08
78,I,420400080,00141,1982,F,CHAROLA (ESTANTE),1982-11-24,"CHAROLA (ESTANTE).- METALICA, PARA ESTANTERIA, MEDIDAS: 0.91 X 0.45 MTS.",000004,2970,1982-11-24,0.40,CD,MA,1. BUENO,S,1,2013-07-08
79,I,420400080,00142,1982,F,CHAROLA (ESTANTE),1982-11-24,"CHAROLA (ESTANTE).- METALICA, PARA ESTANTERIA, MEDIDAS: 0.91 X 0.45 MTS.",000004,2970,1982-11-24,0.40,CD,MA,1. BUENO,S,1,2013-07-08
80,I,420400080,00143,1982,F,CHAROLA (ESTANTE),1982-11-24,"CHAROLA (ESTANTE).- METALICA, PARA ESTANTERIA, MEDIDAS: 0.91 X 0.45 MTS.",000004,2970,1982-11-24,0.40,CD,MA,1. BUENO,S,1,2013-07-08
81,I,420400080,00145,1982,F,CHAROLA (ESTANTE),1982-11-24,"CHAROLA (ESTANTE).- METALICA, PARA ESTANTERIA, MEDIDAS: 0.91 X 0.45 MTS.",000004,2970,1982-11-24,0.40,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
82,I,420400080,00146,1982,F,CHAROLA (ESTANTE),1982-11-24,"CHAROLA (ESTANTE).- METALICA, PARA ESTANTERIA, MEDIDAS: 0.91 X 0.45 MTS.",000004,2970,1982-11-24,0.40,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
83,I,420400080,00147,1982,F,CHAROLA (ESTANTE),1982-11-24,"CHAROLA (ESTANTE).- METALICA, PARA ESTANTERIA, MEDIDAS: 0.91 X 0.45 MTS.",000004,2970,1982-11-24,0.40,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
84,I,420400080,00148,1982,F,CHAROLA (ESTANTE),1982-11-24,"CHAROLA (ESTANTE).- METALICA, PARA ESTANTERIA, MEDIDAS: 0.91 X 0.45 MTS.",000004,2970,1982-11-24,0.40,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
85,I,420400080,00149,1982,F,CHAROLA (ESTANTE),1982-11-24,"CHAROLA (ESTANTE).- METALICA, PARA ESTANTERIA, MEDIDAS: 0.91 X 0.45 MTS.",000004,2970,1982-11-24,0.40,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
86,I,420400080,00150,1982,F,CHAROLA (ESTANTE),1982-11-24,"CHAROLA (ESTANTE).- METALICA, PARA ESTANTERIA, MEDIDAS: 0.91 X 0.45 MTS.",000004,2970,1982-11-24,0.40,CD,MA,1. BUENO,S,1,2013-07-08
